claim_status,video_duration_sec,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,text_length,clean_text
claim,53,not verified,active,388812.0,34382.0,9672.0,206.0,20.0,73,mentioned expert discovered baby spider called spiderlings
claim,38,not verified,banned,264141.0,163703.0,36885.0,2880.125,728.5,76,mentioned expert discovered burn calorie standing
claim,33,not verified,under review,651162.0,116862.0,32735.0,2086.0,728.5,75,mentioned expert discovered 6 000 specie grass
claim,45,not verified,under review,674717.0,73916.0,8954.0,160.0,16.0,90,mentioned expert discovered fit 400 grapevine one acre land
claim,47,not verified,banned,145817.0,18899.0,6461.0,315.0,173.0,103,mentioned expert discovered lightning strike somewhere earth 100 time every second
claim,47,not verified,active,639187.0,265128.0,38106.0,2880.125,728.5,104,mentioned expert discovered ketchup leaf bottle measured speed 25 mile per year
claim,34,not verified,active,903691.0,125931.0,19859.0,2030.0,728.5,111,mentioned expert discovered every three second birth taking place somewhere world
claim,57,not verified,under review,791442.0,260300.0,28713.0,2880.125,464.0,93,mentioned expert discovered pineapple plant produce one pineapple year
claim,51,not verified,banned,171766.0,110143.0,36434.0,152.0,58.0,79,reported expert discovered 7100 island philippine
claim,15,not verified,active,641821.0,311333.875,45382.5,2880.125,728.5,66,reported expert discovered snow sahara desert
claim,42,not verified,active,916716.0,311333.875,45382.5,2880.125,728.5,72,reported expert discovered bangkok full name 163 letter
claim,31,not verified,active,616476.0,53728.0,1632.0,667.0,177.0,88,reported expert discovered productive work day week tuesday
claim,56,not verified,active,235225.0,33393.0,4556.0,451.0,133.0,93,reported expert discovered rubik cube best selling product time
claim,53,not verified,active,701333.0,311333.875,15476.0,130.0,71.0,137,reported expert discovered number business allowing employee bring pet workplace grown 6 worldwide
claim,46,not verified,active,860743.0,219747.0,39047.0,2880.125,378.0,136,reported expert discovered gross domestic product gdp best financial indicator country overall trade potential
claim,40,not verified,banned,460567.0,163277.0,45382.5,2880.125,285.0,76,reported expert discovered windshield wiper invented 1905
claim,6,not verified,banned,941529.0,102346.0,7463.0,371.0,175.0,79,reported expert discovered car radio first introduced 1922
claim,24,not verified,active,238421.0,80162.0,10649.0,243.0,147.0,85,reported expert discovered 90 world data generated 2019
claim,16,not verified,active,507841.0,263780.0,45382.5,2880.125,728.5,112,reported expert discovered half world population access web via mobile device
claim,38,not verified,active,224466.0,110233.0,5109.0,1363.0,251.0,105,reported expert discovered average user check mobile phone around 150 time day
claim,60,not verified,active,816543.0,45491.0,2501.0,377.0,245.0,86,reported expert discovered longest recorded cricket match lasted 14 day
claim,30,not verified,active,29452.0,6691.0,817.0,66.0,4.0,153,reported expert discovered 4 top 10 highest paid atheletes world player american national basketball assocation nba
claim,11,not verified,active,726400.0,157036.0,33996.0,1252.0,482.0,101,reported expert discovered first glove used american sport baseball fingerless
claim,48,not verified,active,845844.0,21476.0,7504.0,25.0,7.0,101,reported expert discovered first modern olympics winner awarded silver medal
claim,16,not verified,active,635413.0,252035.0,41876.0,2880.125,728.5,90,reported expert discovered shanghai china world longest subway system
claim,30,not verified,active,835209.0,2583.0,394.0,36.0,16.0,89,reported expert discovered london england world oldest subway system
claim,41,not verified,active,870634.0,159677.0,26742.0,2880.125,728.5,64,reported expert discovered octopus three heart
claim,58,not verified,active,300329.0,170534.0,45382.5,1892.0,151.0,93,reported expert discovered typing keyboard previously arranged alphabetically
claim,56,not verified,active,950490.0,311333.875,45382.5,2825.0,373.0,95,reported expert discovered australia number venomous snake worldwide
claim,60,verified,active,642266.0,101316.0,15179.0,2480.0,498.0,70,reported expert discovered butterfly taste foot
claim,39,not verified,active,124293.0,66309.0,24908.0,484.0,221.0,79,reported expert discovered sweden island country
claim,28,not verified,active,122512.0,59030.0,16541.0,893.0,472.0,112,reported expert discovered japan considered good luck sumo wrestler make baby cry
claim,60,not verified,active,419828.0,184844.0,13324.0,2880.125,35.0,71,reported expert discovered armadillo bulletproof shell
claim,18,not verified,active,596652.0,311333.875,45382.5,2880.125,728.5,75,reported expert discovered bee fly higher mount everest
claim,50,not verified,banned,990017.0,132518.0,45382.5,1950.0,230.0,83,reported expert discovered eiffel tower get taller summer
claim,10,not verified,active,767864.0,252570.0,45382.5,2880.125,728.5,116,reported expert discovered elasticity rubber band last much longer refrigerated
claim,52,not verified,active,365074.0,43518.0,1692.0,304.0,190.0,90,reported expert discovered x ray distinguish real diamond fake one
claim,41,not verified,banned,883847.0,311333.875,45382.5,2880.125,728.5,112,reported expert discovered continental tectonic plate move rate fingernail grow
claim,29,not verified,banned,906269.0,311333.875,45382.5,2880.125,728.5,99,reported expert discovered fewer star sky tree earth
claim,22,not verified,banned,323883.0,87063.0,22345.0,1776.0,236.0,96,reported expert discovered human eyeball grow change size age
claim,32,not verified,under review,989018.0,311333.875,45382.5,80.0,12.0,71,reported expert discovered melting glacier make fizzy noise
claim,35,not verified,active,328303.0,76607.0,21721.0,746.0,132.0,121,reported expert discovered fold chef hat represents number way someone cook egg
claim,48,not verified,active,365952.0,171009.0,31432.0,1728.0,559.0,135,reported expert discovered people speak english second language use primary language
claim,34,not verified,active,219569.0,43438.0,895.0,135.0,87.0,64,reported expert discovered apple seed contain cyanide
claim,47,not verified,banned,794602.0,193636.0,44304.0,2587.0,728.5,72,reported expert discovered flossing teeth improves memory
claim,7,not verified,active,456818.0,83479.0,22870.0,990.0,79.0,98,reported expert discovered 12 plant 5 animal make 75 diet around world
claim,11,not verified,under review,57539.0,24418.0,8429.0,111.0,68.0,82,reported expert discovered human brain us 20 body oxygen
claim,22,not verified,active,639412.0,73836.0,17206.0,139.0,25.0,103,reported expert discovered ketchup leaf bottle measured speed 25 mile per year
claim,55,not verified,under review,51887.0,27182.0,3144.0,316.0,56.0,110,reported expert discovered every three second birth taking place somewhere world
claim,6,not verified,active,148894.0,78715.0,17409.0,890.0,239.0,95,told expert discovered austrian physicist erwin schrödinger allergic cat
claim,31,not verified,active,255849.0,3714.0,966.0,13.0,8.0,117,told expert discovered microorganism one teaspoon soil people planet
claim,45,not verified,active,258504.0,4941.0,447.0,73.0,36.0,116,told expert discovered seventy percent small business owned operated single person
claim,44,not verified,banned,618184.0,303907.0,45382.5,2880.125,728.5,94,told expert discovered rubik cube best selling product time
claim,20,not verified,active,734020.0,125834.0,35030.0,218.0,115.0,97,told expert discovered oldest playable musical instrument found china
claim,40,not verified,under review,108537.0,67231.0,20197.0,30.0,15.0,106,told expert discovered average user check mobile phone around 150 time day
claim,54,not verified,active,778203.0,162386.0,32049.0,2880.125,728.5,115,told expert discovered almost 1 16 billion website 200 million active
claim,37,not verified,under review,17403.0,1960.0,780.0,28.0,11.0,118,told expert discovered watched summer olympics event past 20 year gymnastics
claim,29,not verified,active,613357.0,193240.0,45382.5,614.0,399.0,95,told expert discovered biggest passenger bus world operates brazil
claim,46,not verified,banned,517884.0,140312.0,6689.0,2550.0,728.5,110,told expert discovered city largest bus network world jakarta indonesia
claim,7,not verified,active,512873.0,120487.0,19896.0,319.0,165.0,65,told expert discovered octopus three heart
claim,46,not verified,banned,424620.0,26310.0,6868.0,338.0,74.0,93,told expert discovered ant lift 20 time body weight
claim,30,not verified,active,24749.0,9284.0,579.0,142.0,5.0,89,told expert discovered sputnik first artificial satellite space
claim,20,not verified,banned,47547.0,6530.0,576.0,0.0,0.0,73,told expert discovered moon part earth
claim,40,not verified,active,899714.0,311333.875,45382.5,2250.0,565.0,70,told expert discovered australia wider moon
claim,28,not verified,under review,173869.0,97733.0,18630.0,2244.0,728.5,88,told expert discovered 5 dwarf planet recognized solar system
claim,34,not verified,active,595245.0,268891.0,45382.5,1462.0,485.0,87,told expert discovered might huge planet solar system
claim,51,not verified,under review,628660.0,43640.0,2713.0,734.0,283.0,112,told expert discovered marie curie person two nobel prize different science
claim,50,not verified,active,420505.0,84103.0,12686.0,1791.0,728.5,91,told expert discovered dog understand 250 hand gesture word
claim,52,not verified,active,417300.0,7039.0,1567.0,26.0,7.0,69,told expert discovered banana technically berry
claim,26,not verified,active,704428.0,190707.0,3649.0,402.0,48.0,82,told expert discovered tree melbourne email address
claim,39,not verified,active,906949.0,311333.875,45382.5,2880.125,208.0,94,told expert discovered typing keyboard previously arranged alphabetically
claim,30,not verified,banned,847240.0,175582.0,28679.0,2724.0,728.5,101,told expert discovered antarctica continent without reptile snake
claim,30,not verified,under review,854052.0,311333.875,18849.0,286.0,73.0,112,told expert discovered j letter appear periodic table element
claim,16,verified,active,470805.0,139857.0,45382.5,2880.125,512.0,81,told expert discovered birth baby panda smaller mouse
claim,51,not verified,active,711418.0,311333.875,16079.0,2253.0,728.5,76,told expert discovered human taste food without saliva
claim,13,not verified,active,154151.0,16431.0,3587.0,297.0,188.0,114,told expert discovered population united state increase one person every 12 second
claim,49,not verified,banned,792503.0,311333.875,45382.5,2608.0,101.0,86,told expert discovered ancient egyptian slept pillow made stone
claim,17,not verified,active,411316.0,258252.0,4690.0,2880.125,728.5,83,told expert discovered black cat good luck britain japan
claim,41,not verified,active,505638.0,261347.0,3333.0,2880.125,728.5,72,told expert discovered armadillo bulletproof shell
claim,60,not verified,banned,670441.0,276994.0,45382.5,412.0,206.0,76,told expert discovered bee fly higher mount everest
claim,52,not verified,active,374945.0,68217.0,7066.0,536.0,349.0,129,told expert discovered one armed player scored winning goal first soccer tournament world cup 1930
claim,46,not verified,active,415658.0,255654.0,45382.5,2880.125,728.5,120,told expert discovered job field agriculture prevalent type job world
claim,15,not verified,under review,658748.0,311333.875,45382.5,1019.0,520.0,122,told expert discovered human likely weird scary dream sleeping stomach
claim,36,not verified,banned,301260.0,147796.0,6595.0,834.0,87.0,87,told expert discovered largest recorded snowflake 15 inch wide
